personna; day ; event; time
cadre;2016-12-1;light_off;7:13
cadre;2016-12-1;clock;6:15
cadre;2016-12-1;heater;5:45
cadre;2016-12-1;light_on;6:16
cadre;2016-12-1;coffee;6:27
cadre;2016-12-1;shower_on;6:35
cadre;2016-12-1;shower_off;6:42
cadre;2016-12-1;toothbrush;6:44
cadre;2016-12-2;door;8:15
cadre;2016-12-2;light_off;8:13
cadre;2016-12-2;clock;7:15
cadre;2016-12-2;heater;6:45
cadre;2016-12-2;light_on;7:16
cadre;2016-12-2;coffee;7:25
cadre;2016-12-2;shower_on;7:38
cadre;2016-12-2;shower_off;7:44
cadre;2016-12-2;toothbrush;7:46
cadre;2016-12-3;door;9:00
cadre;2016-12-3;light_off;8:58
cadre;2016-12-3;tv_off;8:55
cadre;2016-12-3;clock;7:30
cadre;2016-12-3;heater;7:0
cadre;2016-12-3;light_on;7:31
cadre;2016-12-3;coffee;7:46
cadre;2016-12-3;tv_on;7:46
cadre;2016-12-3;shower_on;8:18
cadre;2016-12-3;shower_off;8:29
cadre;2016-12-3;toothbrush;8:31
cadre;2016-12-4;door;10:00
cadre;2016-12-4;light_off;9:58
cadre;2016-12-4;tv_off;9:55
cadre;2016-12-4;clock;8:30
cadre;2016-12-4;heater;8:0
cadre;2016-12-4;light_on;8:31
cadre;2016-12-4;coffee;8:44
cadre;2016-12-4;tv_on;8:44
cadre;2016-12-4;shower_on;9:21
cadre;2016-12-4;shower_off;9:32
cadre;2016-12-4;toothbrush;9:34
cadre;2016-12-5;door;8:15
cadre;2016-12-5;light_off;8:13
cadre;2016-12-5;clock;7:15
cadre;2016-12-5;heater;6:45
cadre;2016-12-5;light_on;7:16
cadre;2016-12-5;coffee;7:25
cadre;2016-12-5;shower_on;7:34
cadre;2016-12-5;shower_off;7:40
cadre;2016-12-5;toothbrush;7:42
cadre;2016-12-6;door;8:0
cadre;2016-12-6;light_off;7:58
cadre;2016-12-6;clock;7:0
cadre;2016-12-6;heater;6:30
cadre;2016-12-6;light_on;7:1
cadre;2016-12-6;coffee;7:9
cadre;2016-12-6;shower_on;7:22
cadre;2016-12-6;shower_off;7:28
cadre;2016-12-6;toothbrush;7:30
cadre;2016-12-7;door;7:30
cadre;2016-12-7;light_off;7:28
cadre;2016-12-7;clock;6:30
cadre;2016-12-7;heater;6:0
cadre;2016-12-7;light_on;6:31
cadre;2016-12-7;coffee;6:42
cadre;2016-12-7;shower_on;6:53
cadre;2016-12-7;shower_off;6:57
cadre;2016-12-7;toothbrush;6:59
cadre;2016-12-8;door;7:15
cadre;2016-12-8;light_off;7:13
cadre;2016-12-8;clock;6:15
cadre;2016-12-8;heater;5:45
cadre;2016-12-8;light_on;6:16
cadre;2016-12-8;coffee;6:28
cadre;2016-12-8;shower_on;6:39
cadre;2016-12-8;shower_off;6:45
cadre;2016-12-8;toothbrush;6:47
cadre;2016-12-9;door;7:45
cadre;2016-12-9;light_off;7:43
cadre;2016-12-9;clock;6:45
cadre;2016-12-9;heater;6:15
cadre;2016-12-9;light_on;6:46
cadre;2016-12-9;coffee;6:54
cadre;2016-12-9;shower_on;7:5
cadre;2016-12-9;shower_off;7:11
cadre;2016-12-9;toothbrush;7:13
cadre;2016-12-10;door;9:00
cadre;2016-12-10;light_off;8:58
cadre;2016-12-10;tv_off;8:55
cadre;2016-12-10;clock;7:30
cadre;2016-12-10;heater;7:0
cadre;2016-12-10;light_on;7:31
cadre;2016-12-10;coffee;7:46
cadre;2016-12-10;tv_on;7:46
cadre;2016-12-10;shower_on;8:12
cadre;2016-12-10;shower_off;8:23
cadre;2016-12-10;toothbrush;8:25
cadre;2016-12-11;door;9:00
cadre;2016-12-11;light_off;8:58
cadre;2016-12-11;tv_off;8:55
cadre;2016-12-11;clock;7:30
cadre;2016-12-11;heater;7:0
cadre;2016-12-11;light_on;7:31
cadre;2016-12-11;coffee;7:46
cadre;2016-12-11;tv_on;7:46
cadre;2016-12-11;shower_on;8:19
cadre;2016-12-11;shower_off;8:28
cadre;2016-12-11;toothbrush;8:30
cadre;2016-12-12;door;7:15
cadre;2016-12-12;light_off;7:13
cadre;2016-12-12;clock;6:15
cadre;2016-12-12;heater;5:45
cadre;2016-12-12;light_on;6:16
cadre;2016-12-12;coffee;6:26
cadre;2016-12-12;shower_on;6:34
cadre;2016-12-12;shower_off;6:39
cadre;2016-12-12;toothbrush;6:41
cadre;2016-12-13;door;8:15
cadre;2016-12-13;light_off;8:13
cadre;2016-12-13;clock;7:15
cadre;2016-12-13;heater;6:45
cadre;2016-12-13;light_on;7:16
cadre;2016-12-13;coffee;7:28
cadre;2016-12-13;shower_on;7:39
cadre;2016-12-13;shower_off;7:44
cadre;2016-12-13;toothbrush;7:46
cadre;2016-12-14;door;7:0
cadre;2016-12-14;light_off;6:58
cadre;2016-12-14;clock;6:0
cadre;2016-12-14;heater;5:30
cadre;2016-12-14;light_on;6:1
cadre;2016-12-14;coffee;6:10
cadre;2016-12-14;shower_on;6:22
cadre;2016-12-14;shower_off;6:26
cadre;2016-12-14;toothbrush;6:28
cadre;2016-12-15;door;7:45
cadre;2016-12-15;light_off;7:43
cadre;2016-12-15;clock;6:45
cadre;2016-12-15;heater;6:15
cadre;2016-12-15;light_on;6:46
cadre;2016-12-15;coffee;6:54
cadre;2016-12-15;shower_on;7:3
cadre;2016-12-15;shower_off;7:9
cadre;2016-12-15;toothbrush;7:11
cadre;2016-12-16;door;8:15
cadre;2016-12-16;light_off;8:13
cadre;2016-12-16;clock;7:15
cadre;2016-12-16;heater;6:45
cadre;2016-12-16;light_on;7:16
cadre;2016-12-16;coffee;7:28
cadre;2016-12-16;shower_on;7:41
cadre;2016-12-16;shower_off;7:48
cadre;2016-12-16;toothbrush;7:50
cadre;2016-12-17;door;9:00
cadre;2016-12-17;light_off;8:58
cadre;2016-12-17;tv_off;8:55
cadre;2016-12-17;clock;7:30
cadre;2016-12-17;heater;7:0
cadre;2016-12-17;light_on;7:31
cadre;2016-12-17;coffee;7:45
cadre;2016-12-17;tv_on;7:45
cadre;2016-12-17;shower_on;8:6
cadre;2016-12-17;shower_off;8:17
cadre;2016-12-17;toothbrush;8:19
cadre;2016-12-18;door;10:00
cadre;2016-12-18;light_off;9:58
cadre;2016-12-18;tv_off;9:55
cadre;2016-12-18;clock;8:30
cadre;2016-12-18;heater;8:0
cadre;2016-12-18;light_on;8:31
cadre;2016-12-18;coffee;8:48
cadre;2016-12-18;tv_on;8:48
cadre;2016-12-18;shower_on;9:26
cadre;2016-12-18;shower_off;9:34
cadre;2016-12-18;toothbrush;9:36
cadre;2016-12-19;door;8:15
cadre;2016-12-19;light_off;8:13
cadre;2016-12-19;clock;7:15
cadre;2016-12-19;heater;6:45
cadre;2016-12-19;light_on;7:16
cadre;2016-12-19;coffee;7:26
cadre;2016-12-19;shower_on;7:34
cadre;2016-12-19;shower_off;7:39
cadre;2016-12-19;toothbrush;7:41
cadre;2016-12-20;door;7:15
cadre;2016-12-20;light_off;7:13
cadre;2016-12-20;clock;6:15
cadre;2016-12-20;heater;5:45
cadre;2016-12-20;light_on;6:16
cadre;2016-12-20;coffee;6:26
cadre;2016-12-20;shower_on;6:39
cadre;2016-12-20;shower_off;6:44
cadre;2016-12-20;toothbrush;6:46
cadre;2016-12-21;door;8:15
cadre;2016-12-21;light_off;8:13
cadre;2016-12-21;clock;7:15
cadre;2016-12-21;heater;6:45
cadre;2016-12-21;light_on;7:16
cadre;2016-12-21;coffee;7:27
cadre;2016-12-21;shower_on;7:36
cadre;2016-12-21;shower_off;7:42
cadre;2016-12-21;toothbrush;7:44
cadre;2016-12-22;door;7:45
cadre;2016-12-22;light_off;7:43
cadre;2016-12-22;clock;6:45
cadre;2016-12-22;heater;6:15
cadre;2016-12-22;light_on;6:46
cadre;2016-12-22;coffee;6:58
cadre;2016-12-22;shower_on;7:9
cadre;2016-12-22;shower_off;7:13
cadre;2016-12-22;toothbrush;7:15
cadre;2016-12-23;door;7:15
cadre;2016-12-23;light_off;7:13
cadre;2016-12-23;clock;6:15
cadre;2016-12-23;heater;5:45
cadre;2016-12-23;light_on;6:16
cadre;2016-12-23;coffee;6:28
cadre;2016-12-23;shower_on;6:41
cadre;2016-12-23;shower_off;6:48
cadre;2016-12-23;toothbrush;6:50
cadre;2016-12-24;door;10:00
cadre;2016-12-24;light_off;9:58
cadre;2016-12-24;tv_off;9:55
cadre;2016-12-24;clock;8:30
cadre;2016-12-24;heater;8:0
cadre;2016-12-24;light_on;8:31
cadre;2016-12-24;coffee;8:48
cadre;2016-12-24;tv_on;8:48
cadre;2016-12-24;shower_on;9:22
cadre;2016-12-24;shower_off;9:32
cadre;2016-12-24;toothbrush;9:34
cadre;2016-12-25;door;10:00
cadre;2016-12-25;light_off;9:58
cadre;2016-12-25;tv_off;9:55
cadre;2016-12-25;clock;8:30
cadre;2016-12-25;heater;8:0
cadre;2016-12-25;light_on;8:31
cadre;2016-12-25;coffee;8:47
cadre;2016-12-25;tv_on;8:47
cadre;2016-12-25;shower_on;9:8
cadre;2016-12-25;shower_off;9:18
cadre;2016-12-25;toothbrush;9:20
cadre;2016-12-26;door;7:0
cadre;2016-12-26;light_off;6:58
cadre;2016-12-26;clock;6:0
cadre;2016-12-26;heater;5:30
cadre;2016-12-26;light_on;6:1
cadre;2016-12-26;coffee;6:8
cadre;2016-12-26;shower_on;6:18
cadre;2016-12-26;shower_off;6:25
cadre;2016-12-26;toothbrush;6:27
cadre;2016-12-27;door;7:15
cadre;2016-12-27;light_off;7:13
cadre;2016-12-27;clock;6:15
cadre;2016-12-27;heater;5:45
cadre;2016-12-27;light_on;6:16
cadre;2016-12-27;coffee;6:24
cadre;2016-12-27;shower_on;6:35
cadre;2016-12-27;shower_off;6:39
cadre;2016-12-27;toothbrush;6:41
cadre;2016-12-28;door;7:30
cadre;2016-12-28;light_off;7:28
cadre;2016-12-28;clock;6:30
cadre;2016-12-28;heater;6:0
cadre;2016-12-28;light_on;6:31
cadre;2016-12-28;coffee;6:41
cadre;2016-12-28;shower_on;6:50
cadre;2016-12-28;shower_off;6:56
cadre;2016-12-28;toothbrush;6:58
cadre;2016-12-29;door;7:30
cadre;2016-12-29;light_off;7:28
cadre;2016-12-29;clock;6:30
cadre;2016-12-29;heater;6:0
cadre;2016-12-29;light_on;6:31
cadre;2016-12-29;coffee;6:41
cadre;2016-12-29;shower_on;6:50
cadre;2016-12-29;shower_off;6:54
cadre;2016-12-29;toothbrush;6:56
cadre;2016-12-30;door;7:0
cadre;2016-12-30;light_off;6:58
cadre;2016-12-30;clock;6:0
cadre;2016-12-30;heater;5:30
cadre;2016-12-30;light_on;6:1
cadre;2016-12-30;coffee;6:11
cadre;2016-12-30;shower_on;6:24
cadre;2016-12-30;shower_off;6:29
cadre;2016-12-30;toothbrush;6:31
cadre;2016-12-31;door;10:00
cadre;2016-12-31;light_off;9:58
cadre;2016-12-31;tv_off;9:55
cadre;2016-12-31;clock;8:30
cadre;2016-12-31;heater;8:0
cadre;2016-12-31;light_on;8:31
cadre;2016-12-31;coffee;8:44
cadre;2016-12-31;tv_on;8:44
cadre;2016-12-31;shower_on;9:23
cadre;2016-12-31;shower_off;9:36
cadre;2016-12-31;toothbrush;9:38
