personna; day ; event; time
veto;2016-12-2;shower_off;7:29
veto;2016-12-2;toothbrush;7:31
veto;2016-12-3;garage;9:00
veto;2016-12-3;light_off;8:58
veto;2016-12-3;tv_off;8:55
veto;2016-12-3;clock;7:30
veto;2016-12-3;heater;7:0
veto;2016-12-3;light_on;7:31
veto;2016-12-3;coffee;7:48
veto;2016-12-3;tv_on;7:48
veto;2016-12-3;shower_on;8:20
veto;2016-12-3;shower_off;8:31
veto;2016-12-3;toothbrush;8:33
veto;2016-12-4;garage;10:00
veto;2016-12-4;light_off;9:58
veto;2016-12-4;tv_off;9:55
veto;2016-12-4;clock;8:30
veto;2016-12-4;heater;8:0
veto;2016-12-4;light_on;8:31
veto;2016-12-4;coffee;8:43
veto;2016-12-4;tv_on;8:43
veto;2016-12-4;shower_on;9:15
veto;2016-12-4;shower_off;9:24
veto;2016-12-4;toothbrush;9:26
veto;2016-12-5;garage;7:45
veto;2016-12-5;light_off;7:43
veto;2016-12-5;clock;6:45
veto;2016-12-5;heater;6:15
veto;2016-12-5;light_on;6:46
veto;2016-12-5;coffee;6:55
veto;2016-12-5;shower_on;7:4
veto;2016-12-5;shower_off;7:8
veto;2016-12-5;toothbrush;7:10
veto;2016-12-6;garage;8:45
veto;2016-12-6;light_off;8:43
veto;2016-12-6;clock;7:45
veto;2016-12-6;heater;7:15
veto;2016-12-6;light_on;7:46
veto;2016-12-6;coffee;7:53
veto;2016-12-6;shower_on;8:5
veto;2016-12-6;shower_off;8:9
veto;2016-12-6;toothbrush;8:11
veto;2016-12-7;garage;8:15
veto;2016-12-7;light_off;8:13
veto;2016-12-7;clock;7:15
veto;2016-12-7;heater;6:45
veto;2016-12-7;light_on;7:16
veto;2016-12-7;coffee;7:23
veto;2016-12-7;shower_on;7:33
veto;2016-12-7;shower_off;7:39
veto;2016-12-7;toothbrush;7:41
veto;2016-12-8;garage;7:45
veto;2016-12-8;light_off;7:43
veto;2016-12-8;clock;6:45
veto;2016-12-8;heater;6:15
veto;2016-12-8;light_on;6:46
veto;2016-12-8;coffee;6:53
veto;2016-12-8;shower_on;7:4
veto;2016-12-8;shower_off;7:11
veto;2016-12-8;toothbrush;7:13
veto;2016-12-9;garage;8:15
veto;2016-12-9;light_off;8:13
veto;2016-12-9;clock;7:15
veto;2016-12-9;heater;6:45
veto;2016-12-9;light_on;7:16
veto;2016-12-9;coffee;7:23
veto;2016-12-9;shower_on;7:35
veto;2016-12-9;shower_off;7:42
veto;2016-12-9;toothbrush;7:44
veto;2016-12-10;garage;9:00
veto;2016-12-10;light_off;8:58
veto;2016-12-10;tv_off;8:55
veto;2016-12-10;clock;7:30
veto;2016-12-10;heater;7:0
veto;2016-12-10;light_on;7:31
veto;2016-12-10;coffee;7:43
veto;2016-12-10;tv_on;7:43
veto;2016-12-10;shower_on;8:12
veto;2016-12-10;shower_off;8:25
veto;2016-12-10;toothbrush;8:27
veto;2016-12-11;garage;9:00
veto;2016-12-11;light_off;8:58
veto;2016-12-11;tv_off;8:55
veto;2016-12-11;clock;7:30
veto;2016-12-11;heater;7:0
veto;2016-12-11;light_on;7:31
veto;2016-12-11;coffee;7:45
veto;2016-12-11;tv_on;7:45
veto;2016-12-11;shower_on;8:22
veto;2016-12-11;shower_off;8:31
veto;2016-12-11;toothbrush;8:33
veto;2016-12-12;garage;8:15
veto;2016-12-12;light_off;8:13
veto;2016-12-12;clock;7:15
veto;2016-12-12;heater;6:45
veto;2016-12-12;light_on;7:16
veto;2016-12-12;coffee;7:27
veto;2016-12-12;shower_on;7:36
veto;2016-12-12;shower_off;7:41
veto;2016-12-12;toothbrush;7:43
veto;2016-12-13;garage;8:45
veto;2016-12-13;light_off;8:43
veto;2016-12-13;clock;7:45
veto;2016-12-13;heater;7:15
veto;2016-12-13;light_on;7:46
veto;2016-12-13;coffee;7:53
veto;2016-12-13;shower_on;8:1
veto;2016-12-13;shower_off;8:6
veto;2016-12-13;toothbrush;8:8
veto;2016-12-14;garage;8:45
veto;2016-12-14;light_off;8:43
veto;2016-12-14;clock;7:45
veto;2016-12-14;heater;7:15
veto;2016-12-14;light_on;7:46
veto;2016-12-14;coffee;7:56
veto;2016-12-14;shower_on;8:9
veto;2016-12-14;shower_off;8:16
veto;2016-12-14;toothbrush;8:18
veto;2016-12-15;garage;7:45
veto;2016-12-15;light_off;7:43
veto;2016-12-15;clock;6:45
veto;2016-12-15;heater;6:15
veto;2016-12-15;light_on;6:46
veto;2016-12-15;coffee;6:58
veto;2016-12-15;shower_on;7:10
veto;2016-12-15;shower_off;7:16
veto;2016-12-15;toothbrush;7:18
veto;2016-12-16;garage;8:30
veto;2016-12-16;light_off;8:28
veto;2016-12-16;clock;7:30
veto;2016-12-16;heater;7:0
veto;2016-12-16;light_on;7:31
veto;2016-12-16;coffee;7:43
veto;2016-12-16;shower_on;7:54
veto;2016-12-16;shower_off;8:1
veto;2016-12-16;toothbrush;8:3
veto;2016-12-17;garage;9:00
veto;2016-12-17;light_off;8:58
veto;2016-12-17;tv_off;8:55
veto;2016-12-17;clock;7:30
veto;2016-12-17;heater;7:0
veto;2016-12-17;light_on;7:31
veto;2016-12-17;coffee;7:47
veto;2016-12-17;tv_on;7:47
veto;2016-12-17;shower_on;8:11
veto;2016-12-17;shower_off;8:23
veto;2016-12-17;toothbrush;8:25
veto;2016-12-18;garage;9:00
veto;2016-12-18;light_off;8:58
veto;2016-12-18;tv_off;8:55
veto;2016-12-18;clock;7:30
veto;2016-12-18;heater;7:0
veto;2016-12-18;light_on;7:31
veto;2016-12-18;coffee;7:48
veto;2016-12-18;tv_on;7:48
veto;2016-12-18;shower_on;8:24
veto;2016-12-18;shower_off;8:37
veto;2016-12-18;toothbrush;8:39
veto;2016-12-19;garage;8:15
veto;2016-12-19;light_off;8:13
veto;2016-12-19;clock;7:15
veto;2016-12-19;heater;6:45
veto;2016-12-19;light_on;7:16
veto;2016-12-19;coffee;7:26
veto;2016-12-19;shower_on;7:34
veto;2016-12-19;shower_off;7:39
veto;2016-12-19;toothbrush;7:41
veto;2016-12-20;garage;8:15
veto;2016-12-20;light_off;8:13
veto;2016-12-20;clock;7:15
veto;2016-12-20;heater;6:45
veto;2016-12-20;light_on;7:16
veto;2016-12-20;coffee;7:28
veto;2016-12-20;shower_on;7:41
veto;2016-12-20;shower_off;7:47
veto;2016-12-20;toothbrush;7:49
veto;2016-12-21;garage;8:30
veto;2016-12-21;light_off;8:28
veto;2016-12-21;clock;7:30
veto;2016-12-21;heater;7:0
veto;2016-12-21;light_on;7:31
veto;2016-12-21;coffee;7:42
veto;2016-12-21;shower_on;7:52
veto;2016-12-21;shower_off;7:57
veto;2016-12-21;toothbrush;7:59
veto;2016-12-22;garage;7:45
veto;2016-12-22;light_off;7:43
veto;2016-12-22;clock;6:45
veto;2016-12-22;heater;6:15
veto;2016-12-22;light_on;6:46
veto;2016-12-22;coffee;6:53
veto;2016-12-22;shower_on;7:1
veto;2016-12-22;shower_off;7:5
veto;2016-12-22;toothbrush;7:7
veto;2016-12-23;garage;8:30
veto;2016-12-23;light_off;8:28
veto;2016-12-23;clock;7:30
veto;2016-12-23;heater;7:0
veto;2016-12-23;light_on;7:31
veto;2016-12-23;coffee;7:43
veto;2016-12-23;shower_on;7:53
veto;2016-12-23;shower_off;8:0
veto;2016-12-23;toothbrush;8:2
veto;2016-12-24;garage;10:00
veto;2016-12-24;light_off;9:58
veto;2016-12-24;tv_off;9:55
veto;2016-12-24;clock;8:30
veto;2016-12-24;heater;8:0
veto;2016-12-24;light_on;8:31
veto;2016-12-24;coffee;8:43
veto;2016-12-24;tv_on;8:43
veto;2016-12-24;shower_on;9:5
veto;2016-12-24;shower_off;9:18
veto;2016-12-24;toothbrush;9:20
veto;2016-12-25;garage;10:00
veto;2016-12-25;light_off;9:58
veto;2016-12-25;tv_off;9:55
veto;2016-12-25;clock;8:30
veto;2016-12-25;heater;8:0
veto;2016-12-25;light_on;8:31
veto;2016-12-25;coffee;8:46
veto;2016-12-25;tv_on;8:46
veto;2016-12-25;shower_on;9:22
veto;2016-12-25;shower_off;9:35
veto;2016-12-25;toothbrush;9:37
veto;2016-12-26;garage;7:30
veto;2016-12-26;light_off;7:28
veto;2016-12-26;clock;6:30
veto;2016-12-26;heater;6:0
veto;2016-12-26;light_on;6:31
veto;2016-12-26;coffee;6:40
veto;2016-12-26;shower_on;6:48
veto;2016-12-26;shower_off;6:53
veto;2016-12-26;toothbrush;6:55
veto;2016-12-27;garage;8:45
veto;2016-12-27;light_off;8:43
veto;2016-12-27;clock;7:45
veto;2016-12-27;heater;7:15
veto;2016-12-27;light_on;7:46
veto;2016-12-27;coffee;7:55
veto;2016-12-27;shower_on;8:3
veto;2016-12-27;shower_off;8:8
veto;2016-12-27;toothbrush;8:10
veto;2016-12-28;garage;8:30
veto;2016-12-28;light_off;8:28
veto;2016-12-28;clock;7:30
veto;2016-12-28;heater;7:0
veto;2016-12-28;light_on;7:31
veto;2016-12-28;coffee;7:47
veto;2016-12-28;shower_on;7:58
veto;2016-12-28;shower_off;8:5
veto;2016-12-28;toothbrush;8:7
veto;2016-12-29;garage;8:45
veto;2016-12-29;light_off;8:43
veto;2016-12-29;clock;7:45
veto;2016-12-29;heater;7:15
veto;2016-12-29;light_on;7:46
veto;2016-12-29;coffee;7:57
veto;2016-12-29;shower_on;8:6
veto;2016-12-29;shower_off;8:13
veto;2016-12-29;toothbrush;8:15
veto;2016-12-30;garage;8:30
veto;2016-12-30;light_off;8:28
veto;2016-12-30;clock;7:30
veto;2016-12-30;heater;7:0
veto;2016-12-30;light_on;7:31
veto;2016-12-30;coffee;7:40
veto;2016-12-30;shower_on;7:52
veto;2016-12-30;shower_off;7:58
veto;2016-12-30;toothbrush;8:0
veto;2016-12-31;garage;9:00
veto;2016-12-31;light_off;8:58
veto;2016-12-31;tv_off;8:55
veto;2016-12-31;clock;7:30
veto;2016-12-31;heater;7:0
veto;2016-12-31;light_on;7:31
veto;2016-12-31;coffee;7:47
veto;2016-12-31;tv_on;7:47
veto;2016-12-31;shower_on;8:15
veto;2016-12-31;shower_off;8:28
veto;2016-12-31;toothbrush;8:30
